article_id,cluster_id,span_id,span,text,label
221,823,1741,"[95, 95]",She,0
221,823,1742,"[114, 114]",she,0
221,823,1743,"[133, 133]",her,0
221,823,1744,"[182, 186]",Sandamali ' s,0
221,823,1745,"[336, 340]",Sandamali ' s,0
522,2210,1746,"[213, 230]","those who did not practise hand - washing , distancing and mask - wearing",0
522,2210,1747,"[235, 235]",themselves,0
1176,5206,1748,"[25, 29]",a mean sea level rise,1
1176,5206,1749,"[55, 55]",it,0
317,1370,1750,"[26, 26]",Singapore,1
317,1370,1751,"[28, 28]",its,0
902,3850,1752,"[119, 119]",Thailand,1
902,3850,1753,"[367, 367]",Thailand,1
288,1177,1754,"[32, 33]",Los Angeles,1
288,1177,1755,"[361, 362]",Los Angeles,1
88,312,1756,"[281, 284]",News agency Reuters,0
88,312,1757,"[308, 309]",Reuters,1
587,2339,1758,"[32, 34]",a video call,0
587,2339,1759,"[55, 63]",a video call between the accused and his parents,0
587,2339,1760,"[66, 67]",the call,0
587,2339,1761,"[89, 90]",The call,0
848,3555,1762,"[249, 253]",the wife of a friend,0
848,3555,1763,"[263, 263]",she,0
848,3555,1764,"[272, 272]",hers,0
848,3555,1765,"[276, 276]",her,0
622,2540,1766,"[73, 84]","Anosmia , or the loss of the sense of smell",1
622,2540,1767,"[94, 94]",it,0
622,2540,1768,"[108, 108]",Its,0
622,2540,1769,"[121, 129]","the condition , which may signal other health issues",0
969,4165,1770,"[280, 282]",a new demand,1
969,4165,1771,"[334, 335]",the demand,0
1263,5588,1772,"[73, 73]",members,1
1263,5588,1773,"[75, 75]",they,0
1263,5588,1774,"[78, 78]",their,0
768,3197,1775,"[33, 33]",Toronto,1
768,3197,1776,"[53, 57]",the Canadian hard court stop,0
1049,4604,1777,"[8, 10]",New South Wales,1
1049,4604,1778,"[72, 72]",NSW,0
5,26,1779,"[205, 206]",a patient,1
5,26,1780,"[219, 219]",they,0
5,26,1781,"[233, 233]",their,0
522,2207,1782,"[61, 62]",the virus,0
522,2207,1783,"[153, 156]",Covid - 19,1
522,2207,1784,"[196, 199]",Covid - 19,1
522,2207,1785,"[243, 246]",Covid - 19,1
808,3365,1786,"[20, 20]",won,0
808,3365,1787,"[33, 34]",Her win,0
808,3365,1788,"[197, 200]",the victory of Diaz,1
808,3365,1789,"[244, 244]",it,0
808,3365,1790,"[284, 287]",Diaz ’ s victory,0
1323,5849,1791,"[103, 106]",a weekend getaway,1
1323,5849,1792,"[141, 141]",it,0
395,1728,1793,"[41, 55]",a sexual assault scandal at e - commerce giant Alibaba Group Holding Ltd,1
395,1728,1794,"[59, 60]",the incident,0
395,1728,1795,"[155, 156]",The incident,0
395,1728,1796,"[198, 199]",the event,0
831,3450,1797,"[41, 44]",UMNO,1
831,3450,1798,"[48, 49]",the party,0
831,3450,1799,"[56, 56]",its,0
831,3450,1800,"[117, 122]",UMNO ’ s,0
367,1574,1801,"[10, 10]",relaxed,0
367,1574,1802,"[42, 43]",The move,0
278,1129,1803,"[45, 46]",organisers,1
278,1129,1804,"[105, 105]",they,0
906,3869,1805,"[31, 31]",England,1
906,3869,1806,"[149, 149]",England,1
1172,5194,1807,"[81, 81]",raised,0
1172,5194,1808,"[100, 100]",it,0
1010,4410,1809,"[46, 59]",Mediacorp ’ s # OurHomeOurStory contest,1
1010,4410,1810,"[61, 62]",The campaign,0
375,1625,1811,"[23, 23]",hiking,0
375,1625,1812,"[217, 222]",this trek up the mountain,0
1255,5576,1813,"[377, 379]",the methods employed,1
1255,5576,1814,"[382, 382]",they,0
1133,5033,1815,"[11, 11]",his,0
1133,5033,1816,"[17, 26]",sales consultant Amit ( not his real name ),0
1133,5033,1817,"[23, 23]",his,0
1133,5033,1818,"[31, 31]",his,0
1133,5033,1819,"[35, 35]",himself,0
1133,5033,1820,"[44, 44]",he,0
1133,5033,1821,"[50, 50]",him,0
1133,5033,1822,"[63, 63]",he,0
1133,5033,1823,"[67, 67]",his,0
1133,5033,1824,"[112, 123]","Amit , 36 , who did not want to be identified",1
1133,5033,1825,"[127, 127]",I,0
1133,5033,1826,"[133, 133]",I,0
1133,5033,1827,"[150, 150]",I,0
1133,5033,1828,"[163, 163]",He,0
1133,5033,1829,"[178, 178]",his,0
54,139,1830,"[41, 48]",the Covid - 19 pandemic,1
54,139,1831,"[160, 163]",the pandemic,0
54,139,1832,"[457, 460]",the pandemic,0
732,3000,1833,"[80, 81]",World Cup,1
732,3000,1834,"[98, 99]",World Cup,1
212,770,1835,"[1, 1]",I,0
212,770,1836,"[29, 29]",my,0
212,770,1837,"[32, 32]",I,0
212,770,1838,"[114, 114]",I,0
212,770,1839,"[118, 118]",my,0
212,770,1840,"[289, 293]",Tay Su Lian,1
731,2992,1841,"[13, 22]",The Joseph Schooling interview 18 : 55 mins,1
731,2992,1842,"[95, 96]",this episode,0
493,2104,1843,"[100, 100]",Singapore,1
493,2104,1844,"[290, 290]",Singapore,1
293,1204,1845,"[161, 161]",I,0
293,1204,1846,"[198, 204]",Tokyo resident Nozomi Seki,1
293,1204,1847,"[209, 209]",her,0
293,1204,1848,"[223, 225]",Ms Seki,0
293,1204,1849,"[228, 228]",she,0
293,1204,1850,"[272, 272]",me,0
293,1204,1851,"[276, 276]",she,0
293,1204,1852,"[297, 297]",me,0
847,3544,1853,"[91, 91]",Working,0
847,3544,1854,"[116, 116]",It,0
1115,4931,1855,"[2, 2]",raised,0
1115,4931,1856,"[26, 26]",This,0
720,2928,1857,"[270, 270]",come,0
720,2928,1858,"[276, 276]",this,0
674,2749,1859,"[59, 63]",a bourse filing,0
674,2749,1860,"[423, 425]",the earnings report,1
872,3666,1861,"[53, 54]",the world,1
872,3666,1862,"[262, 263]",the world,1
1006,4383,1863,"[95, 95]",fires,0
1006,4383,1864,"[145, 165]",the blazes in Yakutia - a sparsely populated region nearly five times the size of France -,1
1006,4383,1865,"[198, 203]",the blazes in the region,0
154,522,1866,"[53, 53]",They,0
154,522,1867,"[99, 105]",the four KTV - concept outlets,1
1026,4494,1868,"[4, 10]",Kiss92 ’ s breakfast show,1
1026,4494,1869,"[120, 121]",the show,0
1233,5512,1870,"[228, 241]",sector salary guidelines for a range of professions in the social service sector,1
1233,5512,1871,"[250, 251]",The guidelines,0
1233,5512,1872,"[277, 278]",the guidelines,0
1233,5512,1873,"[379, 381]",the salary guidelines,0
1233,5512,1874,"[418, 418]",it,0
1009,4408,1875,"[116, 124]",New Zealand ' s Economic Development Minister Stuart Nash,1
1009,4408,1876,"[138, 138]",Nash,0
1009,4408,1877,"[145, 145]",he,0
1009,4408,1878,"[207, 207]",he,0
942,4052,1879,"[26, 30]",COVID - 19,1
942,4052,1880,"[64, 68]",COVID - 19,1
783,3221,1881,"[76, 77]",a call,0
783,3221,1882,"[94, 95]",the call,0
783,3221,1883,"[114, 115]",the call,0
1205,5377,1884,"[462, 466]",what I love : coaching,0
1205,5377,1885,"[473, 473]",it,0
371,1608,1886,"[334, 337]",Business owner Brian Gomez,1
371,1608,1887,"[357, 357]",his,0
371,1608,1888,"[359, 359]",He,0
1010,4412,1889,"[146, 147]",My family,1
1010,4412,1890,"[152, 152]",we,0
1010,4412,1891,"[179, 179]",their,0
61,168,1892,"[182, 186]",the junta ' s,1
61,168,1893,"[210, 210]",their,0
61,168,1894,"[234, 244]","the junta , now styling itself as a caretaker government",0
61,168,1895,"[240, 240]",itself,0
61,168,1896,"[254, 254]",their,0
1008,4397,1897,"[64, 67]",The remake ’ s,1
1008,4397,1898,"[157, 157]",This,0
1008,4397,1899,"[258, 260]",the upcoming series,0
701,2830,1900,"[38, 41]",Covid - 19,1
701,2830,1901,"[113, 116]",Covid - 19,1
701,2830,1902,"[227, 230]",Covid - 19,1
701,2830,1903,"[240, 243]",Covid - 19,1
418,1862,1904,"[101, 121]","street artist Yip Yew Chong , who grew up in Chinatown during Singapore ' s formative decades",1
418,1862,1905,"[136, 136]",he,0
418,1862,1906,"[140, 140]",he,0
418,1862,1907,"[172, 172]",his,0
583,2332,1908,"[12, 12]",retirement,0
583,2332,1909,"[27, 27]",it,0
801,3312,1910,"[17, 31]",the Intergovernmental Panel on Climate Change ( IPCC ) ’ s,1
801,3312,1911,"[71, 72]",IPCC,0
801,3312,1912,"[174, 175]",IPCC,0
932,4023,1913,"[102, 102]",Air,1
932,4023,1914,"[106, 106]",her,0
932,4023,1915,"[114, 114]",She,0
932,4023,1916,"[131, 131]",she,0
932,4023,1917,"[139, 139]",she,0
932,4023,1918,"[146, 146]",her,0
756,3165,1919,"[278, 278]",It,0
756,3165,1920,"[310, 310]",it,0
1151,5115,1921,"[77, 82]",Talking Point host Steven Chia,1
1151,5115,1922,"[87, 87]",he,0
1151,5115,1923,"[226, 227]",Chia,0
1104,4878,1924,"[31, 35]",a portion of his stake,0
1104,4878,1925,"[47, 51]",more than 10 million shares,0
599,2411,1926,"[104, 106]",the open kitchen,1
599,2411,1927,"[349, 363]","the kitchen , which is separated into wet and dry areas by a sliding door",0
1136,5045,1928,"[128, 134]",a heavy price to pay for it,0
1136,5045,1929,"[158, 159]",this burden,0
1123,4967,1930,"[16, 20]",COVID - 19,1
1123,4967,1931,"[79, 83]",COVID - 19,1
148,513,1932,"[8, 14]","multiracial , multicultural Singapore",1
148,513,1933,"[30, 31]",the country,0
915,3927,1934,"[58, 58]",China,1
915,3927,1935,"[356, 356]",China,1
340,1461,1936,"[44, 54]","this year ’ s global climate conference in Glasgow , Scotland",1
340,1461,1937,"[59, 62]",The major UN conference,0
340,1461,1938,"[99, 99]",this,0
340,1461,1939,"[196, 198]",the Glasgow conference,0
81,258,1940,"[14, 14]",EU,1
81,258,1941,"[22, 26]",the bloc ’ s,0
81,258,1942,"[125, 126]",the EU,0
81,258,1943,"[231, 231]",EU,1
81,258,1944,"[254, 254]",EU,1
81,258,1945,"[286, 287]",the EU,0
81,258,1946,"[294, 294]",EU,1
81,258,1947,"[366, 366]",EU,1
81,258,1948,"[369, 371]",the bloc,0
719,2922,1949,"[399, 399]",Twitter,1
719,2922,1950,"[412, 412]",Twitter,1
144,501,1951,"[17, 44]","Hollywood star Johnny Depp , who lost a libel case last year against a British newspaper that labelled him a ' wife - beater '",1
144,501,1952,"[37, 37]",him,0
144,501,1953,"[122, 122]",his,0
144,501,1954,"[186, 187]",Depp,0
144,501,1955,"[204, 204]",him,0
144,501,1956,"[213, 213]",his,0
144,501,1957,"[219, 219]",his,0
144,501,1958,"[237, 237]",him,0
144,501,1959,"[253, 254]",Depp,0
144,501,1960,"[291, 295]",the American actor ' s,0
144,501,1961,"[321, 322]",Depp,0
144,501,1962,"[324, 324]",he,0
144,501,1963,"[331, 331]",his,0
122,418,1964,"[188, 193]",Her husband and their three children,1
122,418,1965,"[191, 191]",their,0
122,418,1966,"[209, 209]",their,0
118,387,1967,"[408, 422]","Ms Nur Farah Hilmiyyah Abdul Rahim , 29",1
118,387,1968,"[451, 453]",Ms Farah,0
118,387,1969,"[520, 523]",the mother of two,0
683,2775,1970,"[49, 49]",his,0
683,2775,1971,"[53, 57]",Australian Prime Minister Scott Morrison,1
382,1661,1972,"[10, 15]",a glass of bubbly,0
382,1661,1973,"[21, 39]","That crisp , effervescent wine that settles you in for your long - haul flight",0
1157,5143,1974,"[29, 34]",Our Tampines Hub,1
1157,5143,1975,"[130, 137]",Our Tampines Hub ’ s,0
272,1089,1976,"[171, 175]",the latest UN climate report,1
272,1089,1977,"[188, 188]",it,0
680,2772,1978,"[55, 67]","Rena Kok , who is reticent about her achievements",1
680,2772,1979,"[66, 66]",her,0
1054,4629,1980,"[39, 43]",COVID - 19,1
1054,4629,1981,"[76, 80]",COVID - 19,1
1054,4629,1982,"[169, 173]",COVID - 19,1
919,3963,1983,"[39, 42]",men ’ s football,1
919,3963,1984,"[86, 87]",the sport,0
304,1283,1985,"[1, 11]",Aprilia MotoGP rider Lorenzo Savadori,1
304,1283,1986,"[47, 50]",Savadori,0
304,1283,1987,"[92, 95]",Savadori,0
304,1283,1988,"[107, 110]",Savadori,0
304,1283,1989,"[118, 118]",He,0
304,1283,1990,"[140, 141]",the rider,0
592,2368,1991,"[200, 202]",the past week,1
592,2368,1992,"[219, 221]",the same period,0
119,400,1993,"[354, 354]",Sunday,1
119,400,1994,"[393, 393]",Sunday,1
755,3154,1995,"[82, 82]",Barcelona,1
755,3154,1996,"[243, 249]","Barcelona , his only previous professional club",0
755,3154,1997,"[389, 389]",Barcelona,1
1192,5289,1998,"[13, 13]",are,0
1192,5289,1999,"[75, 75]",it,0
310,1321,2000,"[153, 154]",the nation,0
310,1321,2001,"[160, 161]",the government,0
310,1321,2002,"[211, 211]",England,1
310,1321,2003,"[216, 218]",Britain ' s,0
310,1321,2004,"[236, 237]",the country,0
1253,5555,2005,"[75, 75]",Facebook,1
1253,5555,2006,"[144, 144]",Facebook,1
1253,5555,2007,"[234, 235]",his Facebook,0
876,3699,2008,"[226, 226]",fans,0
876,3699,2009,"[239, 239]",their,0
592,2362,2010,"[32, 43]",My First Skool at 54 Chin Swee Road,0
592,2362,2011,"[68, 74]",the My First Skool cluster,0
592,2362,2012,"[69, 73]",My First Skool,1
674,2750,2013,"[65, 65]",Thursday,1
674,2750,2014,"[448, 448]",Thursday,1
359,1546,2015,"[112, 120]",a joint news conference with other financial policymakers,0
359,1546,2016,"[279, 281]",the news conference,0
452,1935,2017,"[24, 24]",Malaysia,1
452,1935,2018,"[221, 222]",the country,0
452,1935,2019,"[254, 254]",Malaysia,1
122,413,2020,"[1, 23]",KUALA LUMPUR ( THE STAR / ASIA NEWS NETWORK ),0
122,413,2021,"[50, 68]","popular singer Siti Sarah , who died of Covid - 19 , three days after giving birth",0
122,413,2022,"[70, 76]",The 36 - year - old singer,0
122,413,2023,"[97, 97]",her,0
122,413,2024,"[120, 120]",She,0
122,413,2025,"[126, 126]",her,0
122,413,2026,"[154, 154]",She,0
122,413,2027,"[172, 172]",She,0
122,413,2028,"[184, 184]",her,0
122,413,2029,"[188, 188]",Her,0
122,413,2030,"[235, 239]",Siti Sarah ' s,0
122,413,2031,"[253, 253]",her,0
122,413,2032,"[274, 276]",Siti Sarah,1
122,413,2033,"[324, 326]",Siti Sarah,1
122,413,2034,"[337, 337]",her,0
122,413,2035,"[341, 341]",her,0
122,413,2036,"[346, 349]",( their ) mother,0
122,413,2037,"[362, 362]",her,0
122,413,2038,"[381, 385]",Siti Sarah ' s,0
122,413,2039,"[406, 406]",her,0
122,413,2040,"[434, 436]",Siti Sarah,1
122,413,2041,"[438, 438]",she,0
122,413,2042,"[447, 447]",her,0
122,413,2043,"[459, 459]",Sarah,0
122,413,2044,"[482, 486]",Siti Sarah ' s,0
122,413,2045,"[520, 520]",her,0
122,413,2046,"[525, 525]",her,0
122,413,2047,"[548, 548]",her,0
1125,4981,2048,"[101, 110]",a study published in the Quaternary journal,1
1125,4981,2049,"[153, 154]",the study,0
1125,4981,2050,"[215, 218]",the study ' s,0
1081,4775,2051,"[156, 158]",The haircut,1
1081,4775,2052,"[167, 167]",it,0
620,2531,2053,"[139, 139]",given,0
620,2531,2054,"[151, 151]",This,0
620,2531,2055,"[200, 200]",it,0
91,315,2056,"[116, 117]",policy decisions,1
91,315,2057,"[119, 119]",it,0
217,796,2058,"[70, 70]",Thailand,1
217,796,2059,"[114, 114]",Thailand,1
217,796,2060,"[195, 195]",Thailand,1
749,3095,2061,"[14, 14]",Tokyo,1
749,3095,2062,"[25, 28]",Japan ' s capital,0
978,4200,2063,"[91, 92]",last year,0
978,4200,2064,"[118, 119]",last year,0
1254,5564,2065,"[258, 260]",Singapore ’ s,1
1254,5564,2066,"[355, 357]",Singapore ' s,0
642,2640,2067,"[132, 135]",the threat of terrorism,1
642,2640,2068,"[148, 152]",this reduced risk of terrorism,0
750,3103,2069,"[53, 53]",F1,0
750,3103,2070,"[137, 138]",Formula One,1
750,3103,2071,"[151, 151]",its,0
750,3103,2072,"[162, 163]",Formula One,1
1004,4367,2073,"[252, 272]","the United States , which in recent years has tightened its decades - old trade embargo on the island",1
1004,4367,2074,"[262, 262]",its,0
1334,5902,2075,"[372, 380]",the myths that have been spreading related to fertility,1
1334,5902,2076,"[382, 382]",They,0
1301,5732,2077,"[27, 40]",Swimmer Quah Ting Wen and rower Joan Poh,1
1301,5732,2078,"[75, 75]",they,0
728,2973,2079,"[1, 5]",# PopVultures,1
728,2973,2080,"[394, 402]",# PopVultures Podcast series,0
1065,4688,2081,"[238, 239]",a mother,0
1065,4688,2082,"[241, 241]",her,0
346,1507,2083,"[301, 308]",Google ' s video - streaming site YouTube,0
346,1507,2084,"[312, 312]",it,0
346,1507,2085,"[325, 325]",its,0
346,1507,2086,"[362, 362]",YouTube,1
346,1507,2087,"[372, 372]",its,0
346,1507,2088,"[398, 401]",the site ' s,0
841,3511,2089,"[118, 119]",many employees,1
841,3511,2090,"[135, 135]",them,0
284,1144,2091,"[23, 23]",arrived,0
284,1144,2092,"[151, 152]",his arrival,0
1195,5316,2093,"[65, 67]",Arisandi,1
1195,5316,2094,"[71, 71]",I,0
1195,5316,2095,"[109, 109]",he,0
1195,5316,2096,"[113, 115]",Arisandi,1
1195,5316,2097,"[117, 117]",his,0
1195,5316,2098,"[207, 223]","Arisandi , who is a director at environmental non - governmental organisation Ecoton",0
1195,5316,2099,"[283, 283]",he,0
1177,5210,2100,"[2, 3]",the show,0
1177,5210,2101,"[18, 19]",Talking Point,1
1233,5502,2102,"[12, 16]",entry - level social workers,1
1233,5502,2103,"[71, 72]",these workers,0
1011,4415,2104,"[45, 55]",58 entries on the 2019 Bib Gourmand list,1
1011,4415,2105,"[59, 59]",those,0
808,3367,2106,"[21, 27]",the first gold medal for The Philippines,1
808,3367,2107,"[136, 138]",the gold medal,0
1131,5027,2108,"[7, 9]",Indonesia ' s,1
1131,5027,2109,"[21, 22]",the government,0
1131,5027,2110,"[51, 56]",Southeast Asia ' s biggest economy,0
1131,5027,2111,"[246, 249]",resource - rich Indonesia,0
885,3749,2112,"[105, 105]",I,0
885,3749,2113,"[122, 122]",myself,0
885,3749,2114,"[131, 131]",my,0
885,3749,2115,"[140, 140]",I,0
885,3749,2116,"[163, 163]",me,0
885,3749,2117,"[182, 182]",mine,0
885,3749,2118,"[194, 194]",my,0
885,3749,2119,"[213, 213]",I,0
885,3749,2120,"[217, 217]",my,0
885,3749,2121,"[240, 240]",my,0
885,3749,2122,"[262, 262]",I,0
885,3749,2123,"[302, 302]",my,0
885,3749,2124,"[305, 305]",I,0
1222,5470,2125,"[12, 14]",Italy ' s,1
1222,5470,2126,"[88, 90]",Italy ' s,1
1035,4560,2127,"[52, 57]",Datin Mary Ngooi,1
1035,4560,2128,"[243, 249]",Datin Ngooi ’ s,0
1031,4519,2129,"[177, 194]","the pandemic , with its dining - in restrictions and stay - at - home initiatives",1
1031,4519,2130,"[183, 183]",its,0
836,3484,2131,"[64, 80]",Tampines secondary school students Alexander Chua and Pratibha Naidu,1
836,3484,2132,"[83, 83]",their,0
486,2040,2133,"[9, 16]",Japan ' s northernmost island Hokkaido,0
486,2040,2134,"[145, 147]",Hokkaido,1
220,816,2135,"[79, 80]",such individuals,0
220,816,2136,"[92, 92]",Their,0
220,816,2137,"[102, 102]",They,0
163,581,2138,"[8, 8]",Florida,1
163,581,2139,"[128, 128]",Florida,1
1009,4405,2140,"[20, 26]",the Lord Of The Rings television series,1
1009,4405,2141,"[85, 97]",Amazon ' s multi - million dollar TV series of the epic fantasy,0
478,2007,2142,"[116, 120]",his parents and family members,0
478,2007,2143,"[130, 130]",they,0
493,2097,2144,"[3, 3]",Asia,1
493,2097,2145,"[45, 47]",the Asian continent,0
1210,5398,2146,"[27, 32]",a German modern pentathlete,0
1210,5398,2147,"[56, 60]",Annika Schleu,1
1210,5398,2148,"[99, 101]",Schleu,0
1210,5398,2149,"[115, 115]",her,0
1210,5398,2150,"[137, 144]",A frustrated and tearful Schleu,0
1210,5398,2151,"[147, 147]",her,0
1210,5398,2152,"[157, 157]",her,0
1210,5398,2153,"[207, 209]",Schleu,0
1210,5398,2154,"[252, 254]",Schleu,0
1210,5398,2155,"[278, 279]",the athlete,0
1210,5398,2156,"[356, 361]",she ( Schleu ),0
1210,5398,2157,"[376, 378]",Schleu,0
1210,5398,2158,"[388, 388]",she,0
1210,5398,2159,"[401, 401]",she,0
1210,5398,2160,"[403, 403]",she,0
1138,5058,2161,"[162, 164]",shutdowns,1
1138,5058,2162,"[168, 168]",they,0
736,3042,2163,"[152, 157]",Aleemah Basirah,1
736,3042,2164,"[171, 176]",Aleemah Basirah,1
416,1838,2165,"[60, 61]",The government,1
416,1838,2166,"[65, 65]",it,0
416,1838,2167,"[72, 72]",its,0
416,1838,2168,"[97, 100]",the government ’ s,0
416,1838,2169,"[143, 146]",the government ’ s,0
416,1838,2170,"[160, 161]",The government,1
416,1838,2171,"[169, 169]",it,0
416,1838,2172,"[212, 213]",the government,0
416,1838,2173,"[334, 337]",the government ’ s,0
422,1881,2174,"[84, 90]",the Council of Presidential Advisers,1
422,1881,2175,"[107, 108]",The council,0
295,1212,2176,"[36, 39]",a record medals haul,0
295,1212,2177,"[44, 54]","seven golds , six silvers and seven bronzes",0
295,1212,2178,"[172, 176]",New Zealand ' s tally,1
295,1212,2179,"[380, 382]",the Olympic haul,0
668,2715,2180,"[58, 60]",the High Court,1
668,2715,2181,"[78, 79]",the court,0
668,2715,2182,"[400, 401]",the court,0
1314,5800,2183,"[5, 10]",Louise al - Hakkak,1
1314,5800,2184,"[14, 14]",her,0
1314,5800,2185,"[22, 22]",her,0
1314,5800,2186,"[60, 64]",al - Hakkak,0
1314,5800,2187,"[66, 66]",her,0
1314,5800,2188,"[102, 108]","al - Hakkak , 23",0
1314,5800,2189,"[119, 119]",I,0
1314,5800,2190,"[127, 127]",myself,0
1314,5800,2191,"[133, 133]",I,0
1080,4765,2192,"[14, 35]",the Punggol we see today - with its skyline of new HDB housing blocks and construction cranes,0
1080,4765,2193,"[23, 23]",its,0
908,3889,2194,"[263, 263]",London,1
908,3889,2195,"[282, 282]",London,1
908,3889,2196,"[330, 330]",London,1
990,4272,2197,"[201, 201]",discuss,0
990,4272,2198,"[210, 221]",the discussion between Koh and Gopalakrishnan,0
736,3037,2199,"[13, 19]",Kazuo Ishiguro,1
736,3037,2200,"[102, 111]",Nobel Laureate Kazuo Ishiguro,0
1122,4960,2201,"[6, 8]",Britain ' s,0
1122,4960,2202,"[20, 21]",the government,0
1122,4960,2203,"[106, 106]",Britain,1
1122,4960,2204,"[122, 123]",the government,0
1122,4960,2205,"[148, 148]",Britain,1
1122,4960,2206,"[158, 158]",its,0
922,3988,2207,"[71, 71]",travel,0
922,3988,2208,"[90, 91]",this phenomenon,0
216,789,2209,"[74, 75]",new year,0
216,789,2210,"[133, 136]",the Islamic new year,1
1195,5315,2211,"[15, 15]",Indonesia,1
1195,5315,2212,"[44, 46]",Indonesia ’ s,0
1195,5315,2213,"[240, 242]",Indonesia ' s,0
1195,5315,2214,"[267, 269]",Indonesia ' s,0
614,2510,2215,"[220, 227]",Chinese evening daily Lianhe Wanbao,1
614,2510,2216,"[327, 328]",Wanbao,0
1140,5071,2217,"[101, 101]",lost,0
1140,5071,2218,"[323, 323]",it,0
32,81,2219,"[228, 229]",contribute photos,0
32,81,2220,"[241, 241]",them,0
467,1967,2221,"[159, 166]",the Land Transport Authority ( LTA ),1
467,1967,2222,"[209, 210]",LTA,0
467,1967,2223,"[212, 212]",it,0
992,4284,2224,"[34, 41]",its COVID - 19 task force,1
992,4284,2225,"[128, 130]",the task force,0
1071,4730,2226,"[319, 332]",a US $ 1 trillion hard infrastructure plan that passed the Senate this week,1
1071,4730,2227,"[351, 353]",That spending plan,0
667,2706,2228,"[154, 165]","Mr Jeffrey Halley , senior market analyst at Oanda ,",1
667,2706,2229,"[208, 208]",He,0
294,1208,2230,"[26, 28]",the Belarusian team,1
294,1208,2231,"[134, 135]",the team,0
294,1208,2232,"[147, 147]",our,0
414,1832,2233,"[34, 46]",an eight - fold increase in seven - day average daily new cases,0
414,1832,2234,"[298, 311]",The drastic rise of COVID - 19 cases in Thailand in April,0
755,3151,2235,"[42, 52]",Saturday ' s ( Aug 14 ) home game against Strasbourg,1
755,3151,2236,"[72, 74]",the league fixture,0
285,1148,2237,"[42, 42]",shed,0
285,1148,2238,"[85, 85]",that,0
1286,5694,2239,"[252, 262]",a team capable of meeting all the challenges ahead of it,0
1286,5694,2240,"[262, 262]",it,0
1286,5694,2241,"[277, 278]",this team,0
1188,5266,2242,"[312, 312]",I,0
1188,5266,2243,"[352, 359]","bank worker Try Sokhim , 26",1
885,3750,2244,"[131, 132]",my son,0
885,3750,2245,"[143, 143]",he,0
885,3750,2246,"[159, 159]",his,0
885,3750,2247,"[165, 165]",he,0
885,3750,2248,"[194, 195]",my son,0
885,3750,2249,"[224, 224]",he,0
885,3750,2250,"[240, 241]",my son,0
668,2714,2251,"[32, 39]",an extraordinary general meeting ( EGM ),1
668,2714,2252,"[66, 67]",the meeting,0
668,2714,2253,"[119, 122]",the proposed EGM,0
668,2714,2254,"[183, 185]",the EGM,0
668,2714,2255,"[227, 230]",the proposed EGM,0
668,2714,2256,"[243, 244]",the meeting,0
668,2714,2257,"[309, 311]",the EGM,0
668,2714,2258,"[412, 413]",the meeting,0
668,2714,2259,"[429, 431]",the EGM,0
668,2714,2260,"[444, 445]",EGM,0
668,2714,2261,"[452, 454]",the intended meeting,0
572,2293,2262,"[33, 34]",my parents,1
572,2293,2263,"[47, 47]",they,0
961,4123,2264,"[157, 157]",I,0
961,4123,2265,"[195, 221]","Jasmine Winsett , an aesthetician in Boise , Idaho , who charges US $ 55 ( S $ 74 ) for her lamination service",1
961,4123,2266,"[223, 223]",She,0
961,4123,2267,"[225, 225]",she,0
961,4123,2268,"[236, 236]",she,0
1145,5092,2269,"[102, 112]",kidney dialysis patient Rozy Saldhana,1
1145,5092,2270,"[114, 114]",her,0
1145,5092,2271,"[133, 133]",her,0
1145,5092,2272,"[137, 142]",the 52 - year - old,0
1145,5092,2273,"[157, 157]",Her,0
595,2377,2274,"[35, 35]",Thursday,1
595,2377,2275,"[179, 179]",Thursday,1
595,2377,2276,"[214, 214]",Thursday,1
595,2377,2277,"[281, 281]",Thursday,1
595,2377,2278,"[383, 383]",Thursday,1
234,897,2279,"[1, 4]",Timor - Leste,1
234,897,2280,"[7, 7]",its,0
234,897,2281,"[30, 30]",its,0
234,897,2282,"[62, 65]",the country ' s,0
234,897,2283,"[184, 187]",the Southeast Asian nation,0
234,897,2284,"[214, 214]",its,0
234,897,2285,"[264, 265]",the country,0
234,897,2286,"[281, 284]",the government ' s,0
234,897,2287,"[312, 313]",The government,0
234,897,2288,"[342, 343]",the government,0
234,897,2289,"[368, 371]",Timor - Leste,1
234,897,2290,"[382, 383]",the country,0
234,897,2291,"[388, 388]",its,0
985,4248,2292,"[322, 325]",such scam calls,1
985,4248,2293,"[327, 327]",it,0
88,304,2294,"[18, 23]",its Airbus A350 planes,1
88,304,2295,"[36, 37]",the aircraft,0
88,304,2296,"[100, 103]",55 A350s,0
88,304,2297,"[117, 117]",They,0
88,304,2298,"[190, 191]",the aircraft,0
732,2999,2299,"[12, 12]",Lions,1
732,2999,2300,"[92, 97]",the national football team ’ s,0
732,2999,2301,"[131, 132]",the Lions,0
732,2999,2302,"[141, 142]",the team,0
732,2999,2303,"[154, 154]",them,0
732,2999,2304,"[215, 216]",the team,0
732,2999,2305,"[235, 236]",the Lions,0
790,3239,2306,"[62, 67]",Siti Sarah Raisuddin,1
790,3239,2307,"[69, 73]",Siti Sarah ’ s,0
790,3239,2308,"[88, 88]",she,0
790,3239,2309,"[96, 96]",she,0
790,3239,2310,"[102, 102]",she,0
790,3239,2311,"[107, 107]",she,0
